,essay_id,pred,demographic_value,demographic_variable
6181,AAAXMP138200001692342125_OR,1.0,M,gender
6182,AAAXMP138200001692352144_OR,1.0,No,ell_status
6183,AAAXMP138200001692442850_OR,1.0,Yes,ell_status
6184,AAAXMP138200001692722144_OR,1.0,No,ell_status
6185,AAAXMP138200001692942810_OR,1.0,White,race_ethnicity
6186,AAAXMP138200001693252144_OR,1.0,Not identified as having disability,student_disability_status
6187,AAAXMP138200001694272144_OR,1.0,Black/African American,race_ethnicity
6188,AAAXMP138200001694892144_OR,1.0,Not identified as having disability,student_disability_status
6189,AAAXMP138200001695332125_OR,1.0,Not economically disadvantaged,economically_disadvantaged
6190,AAAXMP138200001695352125_OR,1.0,Economically disadvantaged,economically_disadvantaged
6191,AAAXMP138200001695552810_OR,1.0,Not economically disadvantaged,economically_disadvantaged
6192,AAAXMP138200001695682125_OR,1.0,Not identified as having disability,student_disability_status
6193,AAAXMP138200001695732125_OR,1.0,Not economically disadvantaged,economically_disadvantaged
6194,AAAXMP138200001695792125_OR,1.0,11,grade_level
6195,AAAXMP138200001695832144_OR,1.0,M,gender
6196,AAAXMP138200001695862144_OR,1.0,F,gender
6197,AAAXMP138200001696152850_OR,1.0,Not identified as having disability,student_disability_status
6198,AAAXMP138200001696182125_OR,1.0,11,grade_level
6199,AAAXMP138200001696212850_OR,1.0,No,ell_status
6200,AAAXMP138200001696222810_OR,1.0,No,ell_status
6201,AAAXMP138200001696612850_OR,1.0,Not identified as having disability,student_disability_status
6202,AAAXMP138200001697442810_OR,1.0,8,grade_level
6203,AAAXMP138200001697572125_OR,1.0,No,ell_status
6204,AAAXMP138200001698802125_OR,1.0,Not identified as having disability,student_disability_status
6205,AAAXMP138200001699612810_OR,1.0,8,grade_level
6206,AAAXMP138200001699952144_OR,1.0,Hispanic/Latino,race_ethnicity
6207,AAAXMP138200001700132810_OR,1.0,No,ell_status
6208,AAAXMP138200001700192810_OR,1.0,No,ell_status
6209,AAAXMP138200001700382125_OR,1.0,Not economically disadvantaged,economically_disadvantaged
6210,AAAXMP138200001701132125_OR,1.0,M,gender
6211,AAAXMP138200001701202125_OR,1.0,No,ell_status
6212,AAAXMP138200001701282125_OR,1.0,No,ell_status
6213,AAAXMP138200001701322125_OR,1.0,M,gender
6214,AAAXMP138200001701632810_OR,1.0,Not identified as having disability,student_disability_status
6215,AAAXMP138200001702192144_OR,1.0,F,gender
6216,AAAXMP138200001702282125_OR,1.0,Economically disadvantaged,economically_disadvantaged
6217,AAAXMP138200001703342144_OR,1.0,Not identified as having disability,student_disability_status
6218,AAAXMP138200001703912144_OR,1.0,White,race_ethnicity
6219,AAAXMP138200001704392810_OR,1.0,Two or more races/Other,race_ethnicity
6220,AAAXMP138200001705182810_OR,1.0,White,race_ethnicity
6221,AAAXMP138200001705422810_OR,1.0,White,race_ethnicity
6222,AAAXMP138200001705662810_OR,1.0,No,ell_status
6223,AAAXMP138200001705702810_OR,1.0,Not economically disadvantaged,economically_disadvantaged
6224,AAAXMP138200001705732850_OR,1.0,8,grade_level
6225,AAAXMP138200001706092125_OR,1.0,Not identified as having disability,student_disability_status
6226,AAAXMP138200001706312850_OR,1.0,Not economically disadvantaged,economically_disadvantaged
6227,AAAXMP138200001706362850_OR,1.0,Not identified as having disability,student_disability_status
6228,AAAXMP138200001706622144_OR,1.0,Not identified as having disability,student_disability_status
6229,AAAXMP138200001707092125_OR,1.0,Not economically disadvantaged,economically_disadvantaged
6230,AAAXMP138200001707382144_OR,1.0,11,grade_level
6231,AAAXMP138200001707392125_OR,1.0,10,grade_level
6232,AAAXMP138200001707982810_OR,1.0,M,gender
6233,AAAXMP138200001708232810_OR,1.0,8,grade_level
6234,AAAXMP138200001708552144_OR,1.0,F,gender
6235,AAAXMP138200001708912810_OR,1.0,Not identified as having disability,student_disability_status
6236,AAAXMP138200001708922850_OR,1.0,White,race_ethnicity
6237,AAAXMP138200001708942850_OR,1.0,White,race_ethnicity
6238,AAAXMP138200001708972850_OR,1.0,F,gender
6239,AAAXMP138200001709882125_OR,1.0,No,ell_status
6240,AAAXMP138200001710382144_OR,1.0,F,gender
6241,AAAXMP138200001712142125_OR,1.0,F,gender
6242,AAAXMP138200001712302125_OR,1.0,Not identified as having disability,student_disability_status
6243,AAAXMP138200001713172850_OR,1.0,Identified as having disability,student_disability_status
6244,AAAXMP138200001713192125_OR,1.0,Not identified as having disability,student_disability_status
6245,AAAXMP138200001714382810_OR,1.0,8,grade_level
6246,AAAXMP138200001714392810_OR,1.0,Not economically disadvantaged,economically_disadvantaged
6247,AAAXMP138200001714432850_OR,1.0,No,ell_status
6248,AAAXMP138200001715742810_OR,1.0,White,race_ethnicity
6249,AAAXMP138200001715942810_OR,1.0,M,gender
6250,AAAXMP138200001715962810_OR,1.0,No,ell_status
6251,AAAXMP138200001715982810_OR,1.0,Identified as having disability,student_disability_status
6252,AAAXMP138200001716292850_OR,1.0,Not identified as having disability,student_disability_status
6253,AAAXMP138200001716342810_OR,1.0,Not economically disadvantaged,economically_disadvantaged
6254,AAAXMP138200001719602125_OR,1.0,F,gender
6255,AAAXMP138200001720712144_OR,1.0,Economically disadvantaged,economically_disadvantaged
6256,AAAXMP138200001720812810_OR,1.0,F,gender
6257,AAAXMP138200001721042810_OR,1.0,No,ell_status
6258,AAAXMP138200001721522144_OR,1.0,White,race_ethnicity
6259,AAAXMP138200001721952144_OR,1.0,M,gender
6260,AAAXMP138200001722032144_OR,1.0,No,ell_status
6261,AAAXMP138200001722372810_OR,1.0,8,grade_level
6262,AAAXMP138200001722512125_OR,1.0,White,race_ethnicity
6263,AAAXMP138200001722532810_OR,1.0,White,race_ethnicity
6264,AAAXMP138200001722862144_OR,1.0,No,ell_status
6265,AAAXMP138200001723212144_OR,1.0,Not economically disadvantaged,economically_disadvantaged
6266,AAAXMP138200001723322125_OR,1.0,11,grade_level
6267,AAAXMP138200001723552850_OR,1.0,F,gender
6268,AAAXMP138200001724122144_OR,1.0,Not economically disadvantaged,economically_disadvantaged
6269,AAAXMP138200001724132810_OR,1.0,F,gender
6270,AAAXMP138200001724192144_OR,1.0,Hispanic/Latino,race_ethnicity
6271,AAAXMP138200001724312125_OR,1.0,Economically disadvantaged,economically_disadvantaged
6272,AAAXMP138200001725222810_OR,1.0,No,ell_status
6273,AAAXMP138200001725852125_OR,1.0,No,ell_status
6274,AAAXMP138200001725902125_OR,1.0,M,gender
6275,AAAXMP138200001726122810_OR,1.0,8,grade_level
6276,AAAXMP138200001726142850_OR,1.0,Not economically disadvantaged,economically_disadvantaged
6277,AAAXMP138200001726152810_OR,1.0,White,race_ethnicity
6278,AAAXMP138200001727722850_OR,1.0,White,race_ethnicity
6279,AAAXMP138200001727742144_OR,1.0,Economically disadvantaged,economically_disadvantaged
6280,AAAXMP138200001727792850_OR,1.0,8,grade_level
6281,AAAXMP138200001727822810_OR,1.0,Economically disadvantaged,economically_disadvantaged
6282,AAAXMP138200001728272850_OR,1.0,No,ell_status
6283,AAAXMP138200001728332850_OR,1.0,F,gender
6284,AAAXMP138200001728762125_OR,1.0,M,gender
6285,AAAXMP138200001729442125_OR,1.0,Hispanic/Latino,race_ethnicity
6286,AAAXMP138200001729852144_OR,1.0,M,gender
6287,AAAXMP138200001730502810_OR,1.0,8,grade_level
6288,AAAXMP138200001730512850_OR,1.0,M,gender
6289,AAAXMP138200001730542144_OR,1.0,No,ell_status
6290,AAAXMP138200001730632850_OR,1.0,Not identified as having disability,student_disability_status
6291,AAAXMP138200001730672125_OR,1.0,Not economically disadvantaged,economically_disadvantaged
6292,AAAXMP138200001730982850_OR,1.0,8,grade_level
6293,AAAXMP138200001731132850_OR,1.0,M,gender
6294,AAAXMP138200001731762125_OR,1.0,Not identified as having disability,student_disability_status
6295,AAAXMP138200001731792144_OR,1.0,Identified as having disability,student_disability_status
6296,AAAXMP138200001732012810_OR,1.0,Not identified as having disability,student_disability_status
6297,AAAXMP138200001732042850_OR,1.0,No,ell_status
6298,AAAXMP138200001732822125_OR,1.0,Hispanic/Latino,race_ethnicity
6299,AAAXMP138200001732942125_OR,1.0,F,gender
6300,AAAXMP138200001732952144_OR,1.0,Not identified as having disability,student_disability_status
6301,AAAXMP138200001733332144_OR,1.0,11,grade_level
6302,AAAXMP138200001733372144_OR,1.0,No,ell_status
6303,AAAXMP138200001733942850_OR,1.0,M,gender
6304,AAAXMP138200001734322144_OR,1.0,11,grade_level
6305,AAAXMP138200001734402144_OR,1.0,Identified as having disability,student_disability_status
6306,AAAXMP138200001734452125_OR,1.0,M,gender
6307,AAAXMP138200001735272144_OR,1.0,M,gender
6308,AAAXMP138200001735302144_OR,1.0,Economically disadvantaged,economically_disadvantaged
6309,AAAXMP138200001735642850_OR,1.0,Not identified as having disability,student_disability_status
6310,AAAXMP138200001736212144_OR,1.0,M,gender
6311,AAAXMP138200001736252144_OR,1.0,No,ell_status
6312,AAAXMP138200001737272810_OR,1.0,No,ell_status
6313,AAAXMP138200001737362850_OR,1.0,Not identified as having disability,student_disability_status
6314,AAAXMP138200001738552850_OR,1.0,No,ell_status
6315,AAAXMP138200001738632810_OR,1.0,Not identified as having disability,student_disability_status
6316,AAAXMP138200001738822850_OR,1.0,Not economically disadvantaged,economically_disadvantaged
6317,AAAXMP138200001738842810_OR,1.0,8,grade_level
6318,AAAXMP138200001738862810_OR,1.0,8,grade_level
6319,AAAXMP138200001739432810_OR,1.0,M,gender
6320,AAAXMP138200001739492810_OR,1.0,8,grade_level
6321,AAAXMP138200001739782144_OR,1.0,Hispanic/Latino,race_ethnicity
6322,AAAXMP138200001739792144_OR,1.0,Not identified as having disability,student_disability_status
6323,AAAXMP138200001739822144_OR,1.0,M,gender
6324,AAAXMP138200001739832125_OR,1.0,M,gender
6325,AAAXMP138200001740982144_OR,1.0,No,ell_status
6326,AAAXMP138200001740992810_OR,1.0,Not identified as having disability,student_disability_status
6327,AAAXMP138200001741042850_OR,1.0,F,gender
6328,AAAXMP138200001741052850_OR,1.0,F,gender
6329,AAAXMP138200001741082810_OR,1.0,8,grade_level
6330,AAAXMP138200001741382125_OR,1.0,Asian/Pacific Islander,race_ethnicity
6331,AAAXMP138200001741462810_OR,1.0,Economically disadvantaged,economically_disadvantaged
6332,AAAXMP138200001741582125_OR,1.0,11,grade_level
6333,AAAXMP138200001741702850_OR,1.0,Identified as having disability,student_disability_status
6334,AAAXMP138200001742292125_OR,1.0,Black/African American,race_ethnicity
6335,AAAXMP138200001742582850_OR,1.0,No,ell_status
6336,AAAXMP138200001742882144_OR,1.0,Black/African American,race_ethnicity
6337,AAAXMP138200001743202810_OR,1.0,No,ell_status
6338,AAAXMP138200001743282810_OR,1.0,8,grade_level
6339,AAAXMP138200001743292850_OR,1.0,F,gender
6340,AAAXMP138200001743972144_OR,1.0,Not identified as having disability,student_disability_status
6341,AAAXMP138200001744142144_OR,1.0,No,ell_status
6342,AAAXMP138200001745202125_OR,1.0,F,gender
6343,AAAXMP138200001745262144_OR,1.0,Black/African American,race_ethnicity
6344,AAAXMP138200001746232850_OR,1.0,No,ell_status
6345,AAAXMP138200001746382125_OR,1.0,Not economically disadvantaged,economically_disadvantaged
6346,AAAXMP138200001746992810_OR,1.0,No,ell_status
6347,AAAXMP138200001747112810_OR,1.0,M,gender
6348,AAAXMP138200001747422144_OR,1.0,Economically disadvantaged,economically_disadvantaged
6349,AAAXMP138200001747512144_OR,1.0,11,grade_level
6350,AAAXMP138200001747842810_OR,1.0,M,gender
6351,AAAXMP138200001747892850_OR,1.0,Not identified as having disability,student_disability_status
6352,AAAXMP138200001747932810_OR,1.0,Not economically disadvantaged,economically_disadvantaged
6353,AAAXMP138200001748752144_OR,1.0,Economically disadvantaged,economically_disadvantaged
6354,AAAXMP138200001749572810_OR,1.0,Not economically disadvantaged,economically_disadvantaged
6355,AAAXMP138200001750052125_OR,1.0,Not economically disadvantaged,economically_disadvantaged
6356,AAAXMP138200001750342810_OR,1.0,White,race_ethnicity
6357,AAAXMP138200001750622144_OR,1.0,Not identified as having disability,student_disability_status
6358,AAAXMP138200001750922144_OR,1.0,F,gender
6359,AAAXMP138200001751842144_OR,1.0,White,race_ethnicity
6360,AAAXMP138200001752502144_OR,1.0,Economically disadvantaged,economically_disadvantaged
6361,AAAXMP138200001753202125_OR,1.0,White,race_ethnicity
6362,AAAXMP138200001753422850_OR,1.0,White,race_ethnicity
6363,AAAXMP138200001753432850_OR,1.0,F,gender
6364,AAAXMP138200001753722125_OR,1.0,Not identified as having disability,student_disability_status
6365,AAAXMP138200001753732144_OR,1.0,No,ell_status
6366,AAAXMP138200001754102850_OR,1.0,F,gender
6367,AAAXMP138200001754172810_OR,1.0,8,grade_level
6368,AAAXMP138200001754392125_OR,1.0,Identified as having disability,student_disability_status
6369,AAAXMP138200001754402144_OR,1.0,F,gender
6370,AAAXMP138200001754972125_OR,1.0,No,ell_status
6371,AAAXMP138200001755492144_OR,1.0,Not economically disadvantaged,economically_disadvantaged
6372,AAAXMP138200001756042125_OR,1.0,11,grade_level
6373,AAAXMP138200001756732144_OR,1.0,White,race_ethnicity
6374,AAAXMP138200001757432810_OR,1.0,Not economically disadvantaged,economically_disadvantaged
6375,AAAXMP138200001757712810_OR,1.0,Not identified as having disability,student_disability_status
6376,AAAXMP138200001757742850_OR,1.0,No,ell_status
6377,AAAXMP138200001757752850_OR,1.0,Black/African American,race_ethnicity
6378,AAAXMP138200001758012125_OR,1.0,F,gender
6379,AAAXMP138200001758412810_OR,1.0,No,ell_status
6380,AAAXMP138200001758512125_OR,1.0,Black/African American,race_ethnicity
6381,AAAXMP138200001758832810_OR,1.0,Not economically disadvantaged,economically_disadvantaged
6382,AAAXMP138200001758892850_OR,1.0,F,gender
6383,AAAXMP138200001759252810_OR,1.0,No,ell_status
6384,AAAXMP138200001759492125_OR,1.0,F,gender
6385,AAAXMP138200001759592144_OR,1.0,11,grade_level
6386,AAAXMP138200001759612125_OR,1.0,No,ell_status
6387,AAAXMP138200001759882125_OR,1.0,White,race_ethnicity
6388,AAAXMP138200001760042144_OR,1.0,No,ell_status
6389,AAAXMP138200001760262850_OR,1.0,Not economically disadvantaged,economically_disadvantaged
6390,AAAXMP138200001760512850_OR,1.0,Not economically disadvantaged,economically_disadvantaged
6391,AAAXMP138200001760602125_OR,1.0,F,gender
6392,AAAXMP138200001760932125_OR,1.0,M,gender
6393,AAAXMP138200001761152144_OR,1.0,No,ell_status
6394,AAAXMP138200001761322125_OR,1.0,Hispanic/Latino,race_ethnicity
6395,AAAXMP138200001761802125_OR,1.0,Two or more races/Other,race_ethnicity
6396,AAAXMP138200001761962125_OR,1.0,11,grade_level
6397,AAAXMP138200001762712850_OR,1.0,Not identified as having disability,student_disability_status
6398,AAAXMP138200001763062810_OR,1.0,Economically disadvantaged,economically_disadvantaged
6399,AAAXMP138200001763502125_OR,1.0,No,ell_status
6400,AAAXMP138200001764172810_OR,1.0,No,ell_status
6401,AAAXMP138200001764192810_OR,1.0,M,gender
6402,AAAXMP138200001765032144_OR,1.0,F,gender
6403,AAAXMP138200001765162144_OR,1.0,11,grade_level
6404,AAAXMP138200001765202125_OR,1.0,Asian/Pacific Islander,race_ethnicity
6405,AAAXMP138200001765252125_OR,1.0,M,gender
6406,AAAXMP138200001765322144_OR,1.0,M,gender
6407,AAAXMP138200001765362125_OR,1.0,11,grade_level
6408,AAAXMP138200001765472144_OR,1.0,F,gender
6409,AAAXMP138200001765492144_OR,1.0,Not economically disadvantaged,economically_disadvantaged
6410,AAAXMP138200001765612810_OR,1.0,Not economically disadvantaged,economically_disadvantaged
6411,AAAXMP138200001765752144_OR,1.0,Not economically disadvantaged,economically_disadvantaged
6412,AAAXMP138200001765772850_OR,1.0,No,ell_status
6413,AAAXMP138200001765902810_OR,1.0,Not economically disadvantaged,economically_disadvantaged
6414,AAAXMP138200001766162810_OR,1.0,White,race_ethnicity
6415,AAAXMP138200001766862144_OR,1.0,M,gender
6416,AAAXMP138200001767052125_OR,1.0,No,ell_status
6417,AAAXMP138200001767712144_OR,1.0,Not identified as having disability,student_disability_status
6418,AAAXMP138200001767932144_OR,1.0,11,grade_level
6419,AAAXMP138200001768742850_OR,1.0,White,race_ethnicity
6420,AAAXMP138200001768862850_OR,1.0,White,race_ethnicity
6421,AAAXMP138200001769302144_OR,1.0,White,race_ethnicity
6422,AAAXMP138200001769312144_OR,1.0,11,grade_level
6423,AAAXMP138200001769512125_OR,1.0,M,gender
6424,AAAXMP138200001769802850_OR,1.0,Not economically disadvantaged,economically_disadvantaged
6425,AAAXMP138200001769932850_OR,1.0,Not identified as having disability,student_disability_status
6426,AAAXMP138200001769972810_OR,1.0,No,ell_status
6427,AAAXMP138200001770022850_OR,1.0,Economically disadvantaged,economically_disadvantaged
6428,AAAXMP138200001770052850_OR,1.0,8,grade_level
6429,AAAXMP138200001770322125_OR,1.0,Not economically disadvantaged,economically_disadvantaged
6430,AAAXMP138200001770332125_OR,1.0,Not economically disadvantaged,economically_disadvantaged
6431,AAAXMP138200001770402810_OR,1.0,8,grade_level
6432,AAAXMP138200001770632810_OR,1.0,Not identified as having disability,student_disability_status
6433,AAAXMP138200001770662125_OR,1.0,11,grade_level
6434,AAAXMP138200001770712144_OR,1.0,F,gender
6435,AAAXMP138200001770742125_OR,1.0,M,gender
6436,AAAXMP138200001771002810_OR,1.0,F,gender
6437,AAAXMP138200001771242125_OR,1.0,11,grade_level
6438,AAAXMP138200001771402125_OR,1.0,No,ell_status
6439,AAAXMP138200001772262125_OR,1.0,White,race_ethnicity
6440,AAAXMP138200001772382810_OR,1.0,No,ell_status
6441,AAAXMP138200001772442850_OR,1.0,No,ell_status
6442,AAAXMP138200001772532810_OR,1.0,No,ell_status
6443,AAAXMP138200001772802144_OR,1.0,Not identified as having disability,student_disability_status
6444,AAAXMP138200001772882850_OR,1.0,White,race_ethnicity
6445,AAAXMP138200001773152850_OR,1.0,No,ell_status
6446,AAAXMP138200001773242144_OR,1.0,11,grade_level
6447,AAAXMP138200001773252810_OR,1.0,8,grade_level
6448,AAAXMP138200001773602144_OR,1.0,Not identified as having disability,student_disability_status
6449,AAAXMP138200001773632125_OR,1.0,No,ell_status
6450,AAAXMP138200001773652144_OR,1.0,White,race_ethnicity
6451,AAAXMP138200001773782810_OR,1.0,M,gender
6452,AAAXMP138200001773872850_OR,1.0,F,gender
6453,AAAXMP138200001773882850_OR,1.0,Not identified as having disability,student_disability_status
6454,AAAXMP138200001773912810_OR,1.0,Not identified as having disability,student_disability_status
6455,AAAXMP138200001774402125_OR,1.0,Not identified as having disability,student_disability_status
