essay_id,demographic_value,pred
AAAXMP138200002028862850_OR,"Not identified as having disability","Score: 3"
AAAXMP138200001690002810_OR,"Not identified as having disability","Score: 5"
AAAXMP138200001545612125_OR,"Not identified as having disability","Score: 5"
2081006751,"Not identified as having disability","4"
AAAXMP138200000482982810_OR,"Not identified as having disability","4"
2081002763,"Not identified as having disability","3"
2421003812,"Not identified as having disability","4"
2271003721,"Not identified as having disability","4"
2171000812,"Not identified as having disability","Score: 4"
2141006332,"Not identified as having disability","4"
AAAXMP138200001053312144_OR,"Not identified as having disability","Score: 3"
AAAXMP138200000727092810_OR,"Not identified as having disability","Score: 5"
AAAXMP138200000740732144_OR,"Not identified as having disability","4"
AAAXMP138200000797452850_OR,"Not identified as having disability","4"
5.34123E+12,"","3"
AAAXMP138200000579212125_OR,"Not identified as having disability","Score: 4"
2431005095,"Not identified as having disability","Score: 4"
AAAXMP138200001772802144_OR,"Not identified as having disability","Score: 4"
AAAXMP138200000565872144_OR,"Not identified as having disability","4"
2221000582,"Not identified as having disability","Score: 2"
2241006195,"Not identified as having disability","4"
5.34115E+12,"","4"
2141007703,"Not identified as having disability","4"
2081006131,"Not identified as having disability","4"
AAAXMP138200001125182144_OR,"Not identified as having disability","4"
2251005400,"Not identified as having disability","4"
AAAXMP138200002212512810_OR,"Not identified as having disability","4"
AAAXMP138200001176672850_OR,"Identified as having disability","4"
AAAXMP138200001800002810_OR,"Not identified as having disability","4"
AAAXMP138200001644882125_OR,"Not identified as having disability","Score: 5"
4.99102E+11,"","Score: 4"
AAAXMP138200000805282810_OR,"Not identified as having disability","Score: 4"
2221006718,"Not identified as having disability","4"
AAAXMP138200001032702125_OR,"Not identified as having disability","4"
2311005423,"Not identified as having disability","3"
AAAXMP138200002132842125_OR,"Identified as having disability","Score: 5"
AAAXMP138200001253562810_OR,"Not identified as having disability","4"
5.45526E+12,"","4"
AAAXMP138200000958132144_OR,"Identified as having disability","4"
AAAXMP138200001212072850_OR,"Identified as having disability","Score: 4"
2271006550,"Not identified as having disability","4"
AAAXMP138200001120582144_OR,"Not identified as having disability","4"
AAAXMP138200001633422810_OR,"Not identified as having disability","4"
AAAXMP138200001418072125_OR,"Not identified as having disability","Score: 4"
AAAXMP138200001935522125_OR,"Not identified as having disability","4"
5.43137E+12,"","4"
AAAXMP138200001836562850_OR,"Identified as having disability","3"
AAAXMP138200001225962850_OR,"Not identified as having disability","4"
2251001871,"Not identified as having disability","3"
AAAXMP138200000987172810_OR,"Not identified as having disability","4"
2021006851,"Not identified as having disability","Score: 2"
AAAXMP138200001819212810_OR,"Not identified as having disability","4"
2271005235,"Not identified as having disability","4"
AAAXMP138200001487422125_OR,"Not identified as having disability","SCORE OF 3: The essay demonstrates developing mastery, but is marked by several weaknesses, including inconsistent"
AAAXMP138200001357502810_OR,"Not identified as having disability","Score: 5"
AAAXMP138200000709592850_OR,"Not identified as having disability","Score: 4"
AAAXMP138200001268792810_OR,"Not identified as having disability","4"
AAAXMP138200002078462810_OR,"Not identified as having disability","4"
5.67376E+12,"","3"
5.26044E+12,"","4"
AAAXMP138200002141252810_OR,"Not identified as having disability","4"
AAAXMP138200001798132144_OR,"Identified as having disability","SCORE OF 4"
AAAXMP138200000931612125_OR,"Not identified as having disability","4"
AAAXMP138200002050592810_OR,"Not identified as having disability","Score: 4"
2091001671,"Not identified as having disability","Score: 4"
AAAXMP138200001038772144_OR,"Identified as having disability","4"
AAAXMP138200001910792125_OR,"Not identified as having disability","SCORE OF 4"
AAAXMP138200001957632125_OR,"Identified as having disability","4"
AAAXMP138200000969022125_OR,"Not identified as having disability","4"
AAAXMP138200000786472125_OR,"Not identified as having disability","Score: 5"
AAAXMP138200000788542810_OR,"Not identified as having disability","Score: 5"
2021003411,"Not identified as having disability","3"
5.23303E+12,"","Based on the provided essay, I would give a score of 4."
AAAXMP138200001865152125_OR,"Not identified as having disability","4"
AAAXMP138200002046242125_OR,"Not identified as having disability","SCORE OF 3"
2021003887,"Not identified as having disability","Score: 2"
2251003334,"Identified as having disability","4"
5.78717E+12,"","4"
AAAXMP138200000886602810_OR,"Not identified as having disability","4"
AAAXMP138200001231902810_OR,"Not identified as having disability","4"
AAAXMP138200000983902144_OR,"Not identified as having disability","Score: 4"
AAAUUP138180000234042125_OR,"Identified as having disability","Score: 4"
AAAXMP138200000811702125_OR,"Not identified as having disability","4"
AAAXMP138200001649122144_OR,"Not identified as having disability","Score: 4"
2141006545,"Not identified as having disability","Score: 5"
AAAXMP138200001033822850_OR,"Not identified as having disability","4"
5.67825E+12,"","4"
AAAXMP138200001418192125_OR,"Identified as having disability","3"
AAAXMP138200001414722850_OR,"Not identified as having disability","Score: 5"
AAAXMP138200002003412144_OR,"Not identified as having disability","4"
AAAXMP138200001275622810_OR,"Not identified as having disability","Score: 4"
AAAXMP138200001230262810_OR,"Not identified as having disability","4"
2251002397,"Not identified as having disability","4"
AAAXMP138200000720302850_OR,"Not identified as having disability","Score: 4"
AAAXMP138200000510512810_OR,"Not identified as having disability","4"
AAAXMP138200002063832810_OR,"Not identified as having disability","Score: 5"
AAAXMP138200001288502810_OR,"Not identified as having disability","4"
AAAXMP138200000981112125_OR,"Not identified as having disability","SCORE OF 4"
AAAXMP138200001032292810_OR,"Not identified as having disability","4"
2141004496,"Not identified as having disability","4"
2021001159,"Not identified as having disability","4"
5.39957E+12,"","4"
AAAXMP138200001061292850_OR,"Not identified as having disability","4"
AAAUUP138180000046362125_OR,"Not identified as having disability","4"
AAAXMP138200000831462144_OR,"Not identified as having disability","Score: 4"
2171006250,"Not identified as having disability","4"
2221007439,"Not identified as having disability","3"
AAAXMP138200001818562125_OR,"Identified as having disability","SCORE OF 5: An essay in this category demonstrates reasonably consistent mastery, although it will have occasional"
5.50342E+12,"","4"
AAAXMP138200001922832125_OR,"Identified as having disability","4"
AAAUUP138180000312342125_OR,"Not identified as having disability","Score: 2"
AAAXMP138200001143322810_OR,"Not identified as having disability","3"
2021007564,"Not identified as having disability","Score: 4"
AAAXMP138200001455562810_OR,"Not identified as having disability","Score: 5"
AAAXMP138200000636192125_OR,"Not identified as having disability","Score: 4"
AAAXMP138200001836242125_OR,"Not identified as having disability","Score: 3"
2431004960,"Not identified as having disability","3"
AAAXMP138200002044162810_OR,"Not identified as having disability","4"
5.72033E+12,"","Based on the provided essay, I would give a score of 4."
AAAXMP138200000569492125_OR,"Not identified as having disability","Score: 4"
2251000840,"Not identified as having disability","4"
AAAXMP138200001626582850_OR,"Not identified as having disability","Score: 5"
AAAUUP138180000395462125_OR,"Not identified as having disability","4"
AAAXMP138200001998062810_OR,"Not identified as having disability","4"
5.5415E+12,"","4"
2241005156,"Not identified as having disability","3"
2091004980,"Not identified as having disability","Score: 4"
AAAXMP138200001151882810_OR,"Not identified as having disability","4"
2241002637,"Not identified as having disability","Score: 3"
AAAXMP138200002146692850_OR,"Not identified as having disability","4"
2141002001,"Not identified as having disability","4"
2221000299,"Not identified as having disability","3"
2431003491,"Not identified as having disability","4"
2141004895,"Not identified as having disability","3"
AAAXMP138200000803132810_OR,"Not identified as having disability","3"
AAAXMP138200001065192850_OR,"Identified as having disability","Score: 4"
2421007281,"Not identified as having disability","4"
2141003805,"Not identified as having disability","4"
2241004265,"Not identified as having disability","4"
AAAXMP138200001054922144_OR,"Not identified as having disability","Score: 5"
AAAXMP138200001910212144_OR,"Not identified as having disability","4"
AAAXMP138200002166172125_OR,"Not identified as having disability","4"
2421000520,"Not identified as having disability","3"
AAAXMP138200001937632144_OR,"Not identified as having disability","Score: 5"
AAAXMP138200002046722850_OR,"Not identified as having disability","4"
2091000020,"Not identified as having disability","3"
4.71836E+12,"","4"
AAAXMP138200001694892144_OR,"Not identified as having disability","4"
AAAXMP138200001062832850_OR,"Not identified as having disability","Score: 5"
530234115212010thLitAB,"","4"
AAAXMP138200000935362144_OR,"Identified as having disability","Score: 5"
AAAXMP138200001133502810_OR,"Not identified as having disability","4"
AAAXMP138200002156712810_OR,"Not identified as having disability","4"
AAAXMP138200001525242144_OR,"Not identified as having disability","Score: 5"
2091006371,"Not identified as having disability","Score: 4"
AAAXMP138200001788082810_OR,"Not identified as having disability","4"
AAAUUP138180000114702125_OR,"Not identified as having disability","Score: 5"
2081005347,"Identified as having disability","SCORE OF 5"
2141005280,"Not identified as having disability","4"
AAAXMP138200001222192125_OR,"Not identified as having disability","Score: 4"
AAAUUP138180000258382125_OR,"Not identified as having disability","Score: 4"
2251005493,"Not identified as having disability","4"
AAAXMP138200000641062144_OR,"Not identified as having disability","4"
AAAUUP138180000097222125_OR,"Not identified as having disability","4"
AAAXMP138200001118952144_OR,"Not identified as having disability","4"
2171003323,"Not identified as having disability","3"
AAAXMP138200000709222850_OR,"Not identified as having disability","Score: 3"
AAAXMP138200000823612125_OR,"Not identified as having disability","Score: 4"
AAAUUP138180000388232125_OR,"Not identified as having disability","Score: 5"
AAAXMP138200000992192144_OR,"Not identified as having disability","Score: 5"
AAAXMP138200000914922144_OR,"Not identified as having disability","Score: 5"
2421001551,"Not identified as having disability","Score: 5"
AAAXMP138200001481212810_OR,"Not identified as having disability","4"
AAAXMP138200001848092850_OR,"Not identified as having disability","Score: 5"
AAAXMP138200000734532850_OR,"Not identified as having disability","Score: 4"
AAAXMP138200002047382850_OR,"Not identified as having disability","SCORE OF 3"
AAAXMP138200001667932850_OR,"Not identified as having disability","3"
AAAXMP138200002113352850_OR,"Not identified as having disability","4"
AAAXMP138200001061252144_OR,"Not identified as having disability","Score: 5"
AAAXMP138200000835772125_OR,"Not identified as having disability","4"
2241004320,"Not identified as having disability","4"
AAAXMP138200001715982810_OR,"Identified as having disability","4"
2271006690,"Not identified as having disability","4"
AAAXMP138200001690422810_OR,"Not identified as having disability","4"
AAAXMP138200001829972810_OR,"Not identified as having disability","Score: 5"
AAAXMP138200001845382125_OR,"Identified as having disability","Score: 4"
AAAXMP138200001875252144_OR,"Not identified as having disability","Score: 4"
AAAXMP138200001023962810_OR,"Not identified as having disability","4"
